transaction_id,item,payment_method,location,transaction_date,quantity,price_per_unit,total_spent,item_Cake,item_Coffee,item_Cookie,item_Juice,item_Salad,item_Sandwich,item_Smoothie,item_Tea,payment_Cash,payment_Credit Card,payment_Digital Wallet,location_In-store,location_Takeaway,calculated_total,month,weekday
TXN_5504920,Cake,Cash,Takeaway,2023-09-30,5.0,3.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,1,15.0,2023-09,Saturday
TXN_2710779,Sandwich,Digital Wallet,In-store,2023-09-30,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,1,0,20.0,2023-09,Saturday
TXN_9577271,Sandwich,Cash,In-store,2023-09-30,5.0,4.0,20.0,0,0,0,0,0,1,0,0,1,0,0,1,0,20.0,2023-09,Saturday
TXN_1585827,Cake,Credit Card,In-store,2023-09-30,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.0,2023-09,Saturday
TXN_5808719,Juice,Cash,In-store,2023-10-01,1.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.0,2023-10,Sunday
TXN_8261380,Cake,Cash,In-store,2023-10-01,3.0,3.0,9.0,1,0,0,0,0,0,0,0,1,0,0,1,0,9.0,2023-10,Sunday
TXN_5734442,Cookie,Credit Card,Takeaway,2023-10-01,4.0,1.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,4.0,2023-10,Sunday
TXN_2761949,Salad,Credit Card,In-store,2023-10-01,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,1,0,15.0,2023-10,Sunday
TXN_5992166,Juice,Cash,Takeaway,2023-10-01,5.0,3.0,15.0,0,0,0,1,0,0,0,0,1,0,0,0,1,15.0,2023-10,Sunday
TXN_9814929,Cake,Digital Wallet,In-store,2023-10-01,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,1,0,9.0,2023-10,Sunday
TXN_8696857,Coffee,Digital Wallet,Takeaway,2023-10-01,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.0,2023-10,Sunday
TXN_3974663,Juice,Cash,Takeaway,2023-10-02,3.0,3.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.0,2023-10,Monday
TXN_7768989,Sandwich,Cash,In-store,2023-10-02,2.0,4.0,8.0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.0,2023-10,Monday
TXN_6712994,Coffee,Cash,Takeaway,2023-10-02,3.0,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,6.0,2023-10,Monday
TXN_8159772,Cake,Credit Card,In-store,2023-10-02,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.0,2023-10,Monday
TXN_7971660,Cookie,Cash,Takeaway,2023-10-02,3.0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,2023-10,Monday
TXN_9432758,Cookie,Cash,Takeaway,2023-10-02,3.0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,2023-10,Monday
TXN_4310629,Cake,Credit Card,Takeaway,2023-10-02,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.0,2023-10,Monday
TXN_3706167,Sandwich,Digital Wallet,Takeaway,2023-10-02,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,0,1,20.0,2023-10,Monday
TXN_5546684,Coffee,Credit Card,In-store,2023-10-02,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.0,2023-10,Monday
TXN_8062897,Smoothie,Digital Wallet,Takeaway,2023-10-02,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,1,8.0,2023-10,Monday
TXN_9965686,Cake,Credit Card,Takeaway,2023-10-02,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.0,2023-10,Monday
TXN_5005674,Salad,Credit Card,In-store,2023-10-03,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,1,0,1,0,20.0,2023-10,Tuesday
TXN_3068204,Cookie,Credit Card,Takeaway,2023-10-03,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2023-10,Tuesday
TXN_1443201,Cookie,Credit Card,In-store,2023-10-03,5.0,1.0,5.0,0,0,1,0,0,0,0,0,0,1,0,1,0,5.0,2023-10,Tuesday
TXN_9869593,Cake,Digital Wallet,Takeaway,2023-10-03,2.0,3.0,6.0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.0,2023-10,Tuesday
TXN_1672443,Coffee,Credit Card,Takeaway,2023-10-03,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.0,2023-10,Tuesday
TXN_5329431,Sandwich,Credit Card,In-store,2023-10-03,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.0,2023-10,Tuesday
TXN_3655322,Juice,Digital Wallet,Takeaway,2023-10-03,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,1,9.0,2023-10,Tuesday
TXN_9553579,Cake,Credit Card,In-store,2023-10-03,2.0,3.0,6.0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.0,2023-10,Tuesday
TXN_9124680,Cookie,Cash,Takeaway,2023-10-03,2.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,2023-10,Tuesday
TXN_4554194,Smoothie,Credit Card,Takeaway,2023-10-04,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,1,0,0,1,12.0,2023-10,Wednesday
TXN_2275799,Sandwich,Digital Wallet,In-store,2023-10-04,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.0,2023-10,Wednesday
TXN_4747863,Cookie,Digital Wallet,In-store,2023-10-04,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,0,2.0,2023-10,Wednesday
TXN_8942133,Salad,Cash,Takeaway,2023-10-04,3.0,5.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,1,15.0,2023-10,Wednesday
TXN_2565449,Smoothie,Credit Card,In-store,2023-10-04,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,1,0,1,0,12.0,2023-10,Wednesday
TXN_3539062,Salad,Digital Wallet,In-store,2023-10-04,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,0,1,1,0,10.0,2023-10,Wednesday
TXN_2256622,Cookie,Cash,In-store,2023-10-04,2.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.0,2023-10,Wednesday
TXN_4660753,Juice,Credit Card,Takeaway,2023-10-04,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,1,3.0,2023-10,Wednesday
TXN_7876388,Cookie,Cash,In-store,2023-10-05,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0,2023-10,Thursday
TXN_4356564,Coffee,Credit Card,Takeaway,2023-10-05,2.0,2.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.0,2023-10,Thursday
TXN_1228888,Cookie,Credit Card,In-store,2023-10-05,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2023-10,Thursday
TXN_9810868,Cookie,Credit Card,Takeaway,2023-10-05,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2023-10,Thursday
TXN_2936975,Tea,Digital Wallet,Takeaway,2023-10-05,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,0,1,1.5,2023-10,Thursday
TXN_8885727,Tea,Cash,Takeaway,2023-10-05,2.0,1.5,3.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,2023-10,Thursday
TXN_6188394,Juice,Credit Card,In-store,2023-10-05,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,1,0,1,0,15.0,2023-10,Thursday
TXN_1707251,Sandwich,Digital Wallet,Takeaway,2023-10-06,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,0,1,0,1,8.0,2023-10,Friday
TXN_2108125,Coffee,Credit Card,In-store,2023-10-06,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.0,2023-10,Friday
TXN_6491662,Coffee,Digital Wallet,Takeaway,2023-10-06,2.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,1,4.0,2023-10,Friday
TXN_2741928,Cake,Digital Wallet,In-store,2023-10-06,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2023-10,Friday
TXN_8365857,Smoothie,Digital Wallet,Takeaway,2023-10-06,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,0,1,20.0,2023-10,Friday
TXN_1740742,Tea,Digital Wallet,In-store,2023-10-06,4.0,1.5,6.0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.0,2023-10,Friday
TXN_5896728,Juice,Digital Wallet,Takeaway,2023-10-06,4.0,3.0,12.0,0,0,0,1,0,0,0,0,0,0,1,0,1,12.0,2023-10,Friday
TXN_2625464,Smoothie,Credit Card,In-store,2023-10-06,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,1,0,1,0,12.0,2023-10,Friday
TXN_1576076,Coffee,Cash,Takeaway,2023-10-07,3.0,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,6.0,2023-10,Saturday
TXN_7511351,Tea,Cash,Takeaway,2023-10-07,4.0,1.5,6.0,0,0,0,0,0,0,0,1,1,0,0,0,1,6.0,2023-10,Saturday
TXN_7480853,Smoothie,Digital Wallet,In-store,2023-10-07,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,1,0,8.0,2023-10,Saturday
TXN_2134911,Tea,Digital Wallet,In-store,2023-10-07,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,1,0,7.5,2023-10,Saturday
TXN_3894173,Sandwich,Digital Wallet,Takeaway,2023-10-07,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,0,1,20.0,2023-10,Saturday
TXN_1911093,Tea,Digital Wallet,In-store,2023-10-07,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,2023-10,Saturday
TXN_1643870,Salad,Digital Wallet,Takeaway,2023-10-07,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,0,1,0,1,20.0,2023-10,Saturday
TXN_4134253,Tea,Cash,In-store,2023-10-07,4.0,1.5,6.0,0,0,0,0,0,0,0,1,1,0,0,1,0,6.0,2023-10,Saturday
TXN_6879752,Tea,Digital Wallet,In-store,2023-10-07,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,1,0,1.5,2023-10,Saturday
TXN_9147596,Coffee,Digital Wallet,Takeaway,2023-10-08,2.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,1,4.0,2023-10,Sunday
TXN_9212503,Salad,Digital Wallet,Takeaway,2023-10-08,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,1,10.0,2023-10,Sunday
TXN_1697299,Smoothie,Cash,In-store,2023-10-08,3.0,4.0,12.0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.0,2023-10,Sunday
TXN_9697154,Tea,Credit Card,In-store,2023-10-08,3.0,1.5,4.5,0,0,0,0,0,0,0,1,0,1,0,1,0,4.5,2023-10,Sunday
TXN_9263299,Cookie,Credit Card,Takeaway,2023-10-08,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.0,2023-10,Sunday
TXN_2435025,Juice,Cash,In-store,2023-10-08,1.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.0,2023-10,Sunday
TXN_3471223,Coffee,Digital Wallet,In-store,2023-10-08,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.0,2023-10,Sunday
TXN_4873173,Coffee,Cash,Takeaway,2023-10-08,5.0,2.0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,1,10.0,2023-10,Sunday
TXN_4296023,Tea,Digital Wallet,In-store,2023-10-08,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,1,0,7.5,2023-10,Sunday
TXN_2185727,Salad,Digital Wallet,In-store,2023-10-08,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.0,2023-10,Sunday
TXN_2851446,Salad,Credit Card,Takeaway,2023-10-08,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,1,10.0,2023-10,Sunday
TXN_4708410,Cake,Digital Wallet,In-store,2023-10-08,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,0,1,1,0,12.0,2023-10,Sunday
TXN_1259671,Sandwich,Digital Wallet,In-store,2023-10-08,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.0,2023-10,Sunday
TXN_4778105,Juice,Digital Wallet,In-store,2023-10-08,4.0,3.0,12.0,0,0,0,1,0,0,0,0,0,0,1,1,0,12.0,2023-10,Sunday
TXN_1049697,Tea,Cash,In-store,2023-10-08,3.0,1.5,4.5,0,0,0,0,0,0,0,1,1,0,0,1,0,4.5,2023-10,Sunday
TXN_4583957,Cookie,Credit Card,Takeaway,2023-10-08,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.0,2023-10,Sunday
TXN_8853997,Smoothie,Digital Wallet,Takeaway,2023-10-09,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,1,8.0,2023-10,Monday
TXN_2864951,Tea,Credit Card,Takeaway,2023-10-09,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,1,0,0,1,7.5,2023-10,Monday
TXN_4369292,Cake,Credit Card,Takeaway,2023-10-09,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,2023-10,Monday
TXN_9667219,Juice,Cash,In-store,2023-10-09,4.0,3.0,12.0,0,0,0,1,0,0,0,0,1,0,0,1,0,12.0,2023-10,Monday
TXN_6575599,Coffee,Digital Wallet,Takeaway,2023-10-09,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,0,1,0,1,10.0,2023-10,Monday
TXN_9531434,Cookie,Credit Card,Takeaway,2023-10-09,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2023-10,Monday
TXN_9775984,Juice,Credit Card,In-store,2023-10-09,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,1,0,6.0,2023-10,Monday
TXN_3986639,Salad,Credit Card,In-store,2023-10-09,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.0,2023-10,Monday
TXN_2667131,Sandwich,Credit Card,Takeaway,2023-10-10,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,2023-10,Tuesday
TXN_8631468,Cake,Credit Card,In-store,2023-10-10,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.0,2023-10,Tuesday
TXN_5968921,Salad,Credit Card,Takeaway,2023-10-10,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,2023-10,Tuesday
TXN_4563646,Juice,Cash,Takeaway,2023-10-10,5.0,3.0,15.0,0,0,0,1,0,0,0,0,1,0,0,0,1,15.0,2023-10,Tuesday
TXN_9723314,Coffee,Cash,In-store,2023-10-10,4.0,2.0,8.0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.0,2023-10,Tuesday
TXN_3543930,Juice,Credit Card,Takeaway,2023-10-10,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,1,6.0,2023-10,Tuesday
TXN_9626624,Smoothie,Cash,In-store,2023-10-10,3.0,4.0,12.0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.0,2023-10,Tuesday
TXN_7791428,Smoothie,Digital Wallet,Takeaway,2023-10-10,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,0,1,20.0,2023-10,Tuesday
TXN_5036614,Smoothie,Digital Wallet,In-store,2023-10-10,4.0,4.0,16.0,0,0,0,0,0,0,1,0,0,0,1,1,0,16.0,2023-10,Tuesday
TXN_7402846,Juice,Credit Card,Takeaway,2023-10-11,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,1,6.0,2023-10,Wednesday
TXN_4092551,Juice,Credit Card,Takeaway,2023-10-11,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,1,0,0,1,15.0,2023-10,Wednesday
TXN_6235329,Salad,Digital Wallet,In-store,2023-10-11,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,0,1,1,0,10.0,2023-10,Wednesday
TXN_7221126,Tea,Digital Wallet,In-store,2023-10-11,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,1,0,7.5,2023-10,Wednesday
TXN_4243591,Cake,Credit Card,In-store,2023-10-11,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.0,2023-10,Wednesday
TXN_2953908,Coffee,Credit Card,In-store,2023-10-11,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.0,2023-10,Wednesday
TXN_6928137,Cake,Digital Wallet,In-store,2023-10-11,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,1,0,9.0,2023-10,Wednesday
TXN_8878830,Coffee,Credit Card,Takeaway,2023-10-11,4.0,2.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.0,2023-10,Wednesday
TXN_7835785,Salad,Cash,In-store,2023-10-12,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,1,0,5.0,2023-10,Thursday
TXN_3863163,Cookie,Digital Wallet,Takeaway,2023-10-12,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.0,2023-10,Thursday
TXN_4543793,Sandwich,Cash,In-store,2023-10-12,2.0,4.0,8.0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.0,2023-10,Thursday
TXN_4462052,Cookie,Cash,In-store,2023-10-12,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0,2023-10,Thursday
TXN_4046095,Juice,Digital Wallet,Takeaway,2023-10-12,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.0,2023-10,Thursday
TXN_8153957,Coffee,Digital Wallet,Takeaway,2023-10-12,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.0,2023-10,Thursday
TXN_2020318,Tea,Digital Wallet,In-store,2023-10-12,3.0,1.5,4.5,0,0,0,0,0,0,0,1,0,0,1,1,0,4.5,2023-10,Thursday
TXN_8153550,Cookie,Cash,Takeaway,2023-10-12,2.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,2023-10,Thursday
TXN_3888864,Sandwich,Credit Card,In-store,2023-10-13,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,2023-10,Friday
TXN_7944534,Tea,Digital Wallet,In-store,2023-10-13,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,2023-10,Friday
TXN_1045022,Sandwich,Credit Card,Takeaway,2023-10-13,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,2023-10,Friday
TXN_4298189,Coffee,Digital Wallet,In-store,2023-10-13,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.0,2023-10,Friday
TXN_2560137,Cake,Cash,Takeaway,2023-10-13,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2023-10,Friday
TXN_1372003,Tea,Digital Wallet,Takeaway,2023-10-13,4.0,1.5,6.0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.0,2023-10,Friday
TXN_7902691,Juice,Digital Wallet,Takeaway,2023-10-13,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,1,9.0,2023-10,Friday
TXN_1603186,Cake,Cash,Takeaway,2023-10-13,3.0,3.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,1,9.0,2023-10,Friday
TXN_6850528,Cookie,Cash,In-store,2023-10-13,3.0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.0,2023-10,Friday
TXN_5604797,Coffee,Cash,In-store,2023-10-13,1.0,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.0,2023-10,Friday
TXN_7950226,Tea,Digital Wallet,In-store,2023-10-13,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,1,0,1.5,2023-10,Friday
TXN_5396727,Juice,Credit Card,Takeaway,2023-10-13,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,1,6.0,2023-10,Friday
TXN_1248266,Salad,Credit Card,In-store,2023-10-14,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,1,0,15.0,2023-10,Saturday
TXN_7809290,Cake,Cash,Takeaway,2023-10-14,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2023-10,Saturday
TXN_8413949,Juice,Credit Card,In-store,2023-10-14,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3.0,2023-10,Saturday
TXN_4536827,Cookie,Digital Wallet,Takeaway,2023-10-14,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.0,2023-10,Saturday
TXN_8955306,Coffee,Credit Card,In-store,2023-10-14,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,1,0,1,0,6.0,2023-10,Saturday
TXN_9996968,Sandwich,Cash,In-store,2023-10-14,1.0,4.0,4.0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.0,2023-10,Saturday
TXN_1196223,Juice,Digital Wallet,In-store,2023-10-14,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,0,1,1,0,9.0,2023-10,Saturday
TXN_9054074,Cake,Credit Card,Takeaway,2023-10-15,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,2023-10,Sunday
TXN_5852244,Cake,Credit Card,Takeaway,2023-10-15,2.0,3.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,1,6.0,2023-10,Sunday
TXN_2244418,Salad,Cash,Takeaway,2023-10-15,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,2023-10,Sunday
TXN_7062893,Smoothie,Digital Wallet,In-store,2023-10-15,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,1,0,8.0,2023-10,Sunday
TXN_2447261,Cookie,Credit Card,Takeaway,2023-10-15,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.0,2023-10,Sunday
TXN_8124663,Sandwich,Credit Card,Takeaway,2023-10-15,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,2023-10,Sunday
TXN_4919285,Coffee,Cash,Takeaway,2023-10-15,4.0,2.0,8.0,0,1,0,0,0,0,0,0,1,0,0,0,1,8.0,2023-10,Sunday
TXN_4767609,Coffee,Digital Wallet,In-store,2023-10-15,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,0,1,1,0,6.0,2023-10,Sunday
TXN_9942247,Coffee,Cash,Takeaway,2023-10-15,2.0,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,4.0,2023-10,Sunday
TXN_8273780,Salad,Digital Wallet,Takeaway,2023-10-15,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,1,10.0,2023-10,Sunday
TXN_6867995,Cookie,Digital Wallet,In-store,2023-10-15,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,1,0,3.0,2023-10,Sunday
TXN_8398059,Cake,Cash,Takeaway,2023-10-15,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2023-10,Sunday
TXN_3413156,Juice,Credit Card,In-store,2023-10-16,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3.0,2023-10,Monday
TXN_1571824,Cookie,Cash,Takeaway,2023-10-16,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,2023-10,Monday
TXN_8224079,Cookie,Cash,In-store,2023-10-16,5.0,1.0,5.0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.0,2023-10,Monday
TXN_4262451,Coffee,Digital Wallet,Takeaway,2023-10-16,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.0,2023-10,Monday
TXN_8122317,Coffee,Cash,Takeaway,2023-10-16,3.0,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,6.0,2023-10,Monday
TXN_9186913,Cookie,Credit Card,Takeaway,2023-10-16,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.0,2023-10,Monday
TXN_2112848,Cookie,Credit Card,In-store,2023-10-16,4.0,1.0,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.0,2023-10,Monday
TXN_6901619,Tea,Digital Wallet,In-store,2023-10-16,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,2023-10,Monday
TXN_6724588,Juice,Digital Wallet,In-store,2023-10-16,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,1,0,6.0,2023-10,Monday
TXN_4887268,Salad,Credit Card,In-store,2023-10-16,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.0,2023-10,Monday
TXN_4139983,Tea,Cash,Takeaway,2023-10-16,5.0,1.5,7.5,0,0,0,0,0,0,0,1,1,0,0,0,1,7.5,2023-10,Monday
TXN_1252575,Tea,Digital Wallet,Takeaway,2023-10-16,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,0,1,1.5,2023-10,Monday
TXN_7380756,Salad,Digital Wallet,Takeaway,2023-10-16,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,1,5.0,2023-10,Monday
TXN_1015883,Cookie,Cash,In-store,2023-10-16,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0,2023-10,Monday
TXN_7484638,Sandwich,Digital Wallet,In-store,2023-10-17,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.0,2023-10,Tuesday
TXN_5598744,Sandwich,Digital Wallet,Takeaway,2023-10-17,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,0,1,0,1,16.0,2023-10,Tuesday
TXN_1749105,Sandwich,Cash,In-store,2023-10-17,5.0,4.0,20.0,0,0,0,0,0,1,0,0,1,0,0,1,0,20.0,2023-10,Tuesday
TXN_1679800,Smoothie,Cash,In-store,2023-10-17,4.0,4.0,16.0,0,0,0,0,0,0,1,0,1,0,0,1,0,16.0,2023-10,Tuesday
TXN_1707537,Cake,Digital Wallet,Takeaway,2023-10-17,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,0,1,9.0,2023-10,Tuesday
TXN_9918597,Smoothie,Digital Wallet,In-store,2023-10-17,4.0,4.0,16.0,0,0,0,0,0,0,1,0,0,0,1,1,0,16.0,2023-10,Tuesday
TXN_7602467,Cookie,Credit Card,Takeaway,2023-10-17,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,2023-10,Tuesday
TXN_1898102,Cake,Credit Card,Takeaway,2023-10-17,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.0,2023-10,Tuesday
TXN_6071339,Coffee,Cash,Takeaway,2023-10-17,5.0,2.0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,1,10.0,2023-10,Tuesday
TXN_8105705,Juice,Digital Wallet,Takeaway,2023-10-17,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,1,3.0,2023-10,Tuesday
